domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
pkxtwgoxahhkjklv.eu,0,0,0,29,19,6,eu,1
niaookdqlvimcdgv.eu,0,0,0,64,19,6,eu,1
prqpihopxiimcdgv.eu,0,0,0,50,19,6,eu,1
npswmxpuvwjouini.eu,0,0,0,64,19,6,eu,1
pyjltubhvwjouini.eu,0,0,0,64,19,6,eu,1
nwlsxlpmtlxqnbii.eu,0,0,0,29,19,6,eu,1
pgphfvbyglxqnbii.eu,0,0,0,29,19,6,eu,1
nerojmperamgttpu.eu,0,0,0,64,19,6,eu,1
pnidqjbqeamgttpu.eu,0,0,0,50,19,6,eu,1
nlkkuapvconimmku.eu,0,0,0,64,19,6,eu,1
pubyownuobnimmku.eu,0,0,0,80,19,6,eu,1
nsdggbpnadcxfffu.eu,0,0,0,29,19,6,eu,1
pchuaxnmmpokfffu.eu,0,0,0,50,19,6,eu,1
najcrocfxedalxmh.eu,0,0,0,50,19,6,eu,1
pjaqllnekedalxmh.eu,0,0,0,50,19,6,eu,1
hxxltateorrqsrdc.eu,0,0,0,38,19,6,eu,1
jhcnbkfqbrrqsrdc.eu,0,0,0,12,19,6,eu,1
hfeufbtvyssslkxo.eu,0,0,0,38,19,6,eu,1
jouvykrulssslkxo.eu,0,0,0,50,19,6,eu,1
hmwdqognwhhirdso.eu,0,0,0,38,19,6,eu,1
jvnrklrmjhhirdso.eu,0,0,0,29,19,6,eu,1
htpyocgfuvikkvao.eu,0,0,0,64,19,6,eu,1
jdtnvyeehvikkvao.eu,0,0,0,64,19,6,eu,1
hbvuadgwfkwmdoub.eu,0,0,0,50,19,6,eu,1
jkmjharvrwjmdoub.eu,0,0,0,38,19,6,eu,1
hioqlqsbdyxovtcb.eu,0,0,0,38,19,6,eu,1
jrffsnenplxovtcb.eu,0,0,0,29,19,6,eu,1
hphmwessnamecakb.eu,0,0,0,50,19,6,eu,1
jyxnqbefnamecakb.eu,0,0,0,50,19,6,eu,1
hwaiifsklongufrn.eu,0,0,0,64,19,6,eu,1
jgewccewxbngufrn.eu,0,0,0,38,19,6,eu,1
hegetsfcjdcvnxya.eu,0,0,0,38,19,6,eu,1
jnwfnpqbvpoinxya.eu,0,0,0,38,19,6,eu,1
bcibjrwbaqqmifdi.eu,0,0,0,50,19,6,eu,1
dlycdoinmdqmifdi.eu,0,0,0,50,19,6,eu,1
bjbwhfwskrrobxku.eu,0,0,0,29,19,6,eu,1
dsrxbcifkrrobxku.eu,0,0,0,38,19,6,eu,1
bqtfssjkiggehqfu.eu,0,0,0,38,19,6,eu,1
daxtmpujussqtdfu.eu,0,0,0,50,19,6,eu,1
bxmbetjcguhgajau.eu,0,0,0,64,19,6,eu,1
dhqpxdubshhgajau.eu,0,0,0,50,19,6,eu,1
bfswchjtqviisohh.eu,0,0,0,38,19,6,eu,1
dojljeusdviisohh.eu,0,0,0,80,19,6,eu,1
bmlsnuvxbkwklhch.eu,0,0,0,20,19,6,eu,1
dvchurhkbkwklhch.eu,0,0,0,20,19,6,eu,1
bteoyivpylxmeawt.eu,0,0,0,64,19,6,eu,1
ddidgshcylxmeawt.eu,0,0,0,38,19,6,eu,1
bbkkkjvhwamckset.eu,0,0,0,29,19,6,eu,1
dkbyeghtjamckset.eu,0,0,0,38,19,6,eu,1
bidgvwiyhonedlyg.eu,0,0,0,50,19,6,eu,1
drthpttxtbnedlyg.eu,0,0,0,20,19,6,eu,1
usrpxiallcpixfpb.eu,0,0,0,50,19,6,eu,1
wcvefslkxocixfpb.eu,0,0,0,38,19,6,eu,1
uaxljjadjqqkqxwn.eu,0,0,0,38,19,6,eu,1
wjoaqglcvdqkqxwn.eu,0,0,0,29,19,6,eu,1
uhqhuwmhtrrmjqrn.eu,0,0,0,29,19,6,eu,1
wqhvotxggrrmjqrn.eu,0,0,0,20,19,6,eu,1
uojdgxmyeggcpjmn.eu,0,0,0,38,19,6,eu,1
wxarauxxqssocjmn.eu,0,0,0,50,19,6,eu,1
uvcyelmqcuheichn.eu,0,0,0,64,19,6,eu,1
wfgnlixpohheichn.eu,0,0,0,50,19,6,eu,1
udiupyyumvigbuoa.eu,0,0,0,125,19,6,eu,1
wmyvjvkhmvigbuoa.eu,0,0,0,50,19,6,eu,1
ukbqbamaxkwitaja.eu,0,0,0,80,19,6,eu,1
wtrrujkywwjitaja.eu,0,0,0,50,19,6,eu,1
urtyyayeiyxkmsqm.eu,0,0,0,50,19,6,eu,1
wbxngkkqulxkmsqm.eu,0,0,0,20,19,6,eu,1
uymukbyvsamasllm.eu,0,0,0,50,19,6,eu,1
wiqjrxwufamasllm.eu,0,0,0,50,19,6,eu,1
ugsqvolnqonclegm.eu,0,0,0,50,19,6,eu,1
wpjfdywmdonclegm.eu,0,0,0,29,19,6,eu,1
oeunlndaucpgglwt.eu,0,0,0,64,19,6,eu,1
qnlcskoytocgglwt.eu,0,0,0,29,19,6,eu,1
olnjwbdrfqqiyqet.eu,0,0,0,38,19,6,eu,1
quexqxbqrdqiyqet.eu,0,0,0,50,19,6,eu,1
osgficdjdffxrjyg.eu,0,0,0,29,19,6,eu,1
qcktcybiprrkrjyg.eu,0,0,0,20,19,6,eu,1
oambtppnnggaxctg.eu,0,0,0,38,19,6,eu,1
qjdpnmbanggaxctg.eu,0,0,0,29,19,6,eu,1
ohfwrdpfluhcqubg.eu,0,0,0,38,19,6,eu,1
qqvxlabrxhhcqubg.eu,0,0,0,29,19,6,eu,1
ooxfdepwvviejnvs.eu,0,0,0,64,19,6,eu,1
qxotwnnviviejnvs.eu,0,0,0,50,19,6,eu,1
ovqborcotkwgcgqs.eu,0,0,0,38,19,6,eu,1
qfupionngkwgcgqs.eu,0,0,0,38,19,6,eu,1
odwwmfcgryxiulxf.eu,0,0,0,38,19,6,eu,1
qmnltcnfeyxiulxf.eu,0,0,0,38,19,6,eu,1
okpsxsokcnmxnesf.eu,0,0,0,38,19,6,eu,1
qtghfdnwoamxnesf.eu,0,0,0,38,19,6,eu,1
iirpnrgwsnbcvlja.eu,0,0,0,38,19,6,eu,1
krieuorvfnbcvlja.eu,0,0,0,64,19,6,eu,1
ipklyfgoqcpeoeea.eu,0,0,0,100,19,6,eu,1
kybagprndcpeoeea.eu,0,0,0,80,19,6,eu,1
iwdhkgggoqqghwlm.eu,0,0,0,29,19,6,eu,1
kghvedrfbqqghwlm.eu,0,0,0,20,19,6,eu,1
iejdvtskyrriapgm.eu,0,0,0,50,19,6,eu,1
knarpqewlrriapgm.eu,0,0,0,50,19,6,eu,1
ilcythscwggxsuny.eu,0,0,0,29,19,6,eu,1
kusabreojggxsuny.eu,0,0,0,64,19,6,eu,1
isuhfisthuhayniy.eu,0,0,0,80,19,6,eu,1
kcyvyrqsthhayniy.eu,0,0,0,29,19,6,eu,1
iabqqvflfjvcrgdy.eu,0,0,0,29,19,6,eu,1
kjrrksqkrvicrgdy.eu,0,0,0,20,19,6,eu,1
ihtyojfddxwekykl.eu,0,0,0,38,19,6,eu,1
kqknvgqcpkwekykl.eu,0,0,0,20,19,6,eu,1
iomuakfunyxgdrfl.eu,0,0,0,64,19,6,eu,1
kxdjhhqtayxgdrfl.eu,0,0,0,20,19,6,eu,1
cmorpvjtemaxxlvs.eu,0,0,0,38,19,6,eu,1
evfgwsusqymkxlvs.eu,0,0,0,29,19,6,eu,1
cthnbwjlcboaerqs.eu,0,0,0,38,19,6,eu,1
edlcitukonbaerqs.eu,0,0,0,80,19,6,eu,1
cbnjmkjdappcwwxf.eu,0,0,0,20,19,6,eu,1
ekexghucmcpcwwxf.eu,0,0,0,38,19,6,eu,1
cigfxxvhkqqeppsf.eu,0,0,0,29,19,6,eu,1
erwgruhtwdqeppsf.eu,0,0,0,38,19,6,eu,1
cpynvlvyurrgiinf.eu,0,0,0,38,19,6,eu,1
eypcdvhlurrgiinf.eu,0,0,0,50,19,6,eu,1
cwrjhmvqsggvbbif.eu,0,0,0,20,19,6,eu,1
egvxbjhdsggvbbif.eu,0,0,0,29,19,6,eu,1
cexfsaviquhxtgpr.eu,0,0,0,50,19,6,eu,1
enotmwthduhxtgpr.eu,0,0,0,38,19,6,eu,1
clqbebvaojvaamkr.eu,0,0,0,64,19,6,eu,1
euhpxktynviaamkr.eu,0,0,0,64,19,6,eu,1
csjwcoirykwcsrre.eu,0,0,0,38,19,6,eu,1
ecnljltqlkwcsrre.eu,0,0,0,29,19,6,eu,1
vdltraaedlygnyiy.eu,0,0,0,50,19,6,eu,1
xmciywxpcxlgnyiy.eu,0,0,0,29,19,6,eu,1
vkepdbavnmavgrdy.eu,0,0,0,38,19,6,eu,1
xtuqwkxhamavgrdy.eu,0,0,0,38,19,6,eu,1
vrwxbomalboxywkl.eu,0,0,0,38,19,6,eu,1
xbbavlxyknbxywkl.eu,0,0,0,20,19,6,eu,1
vyptmcmrvcpafdsl.eu,0,0,0,20,19,6,eu,1
xititykqicpafdsl.eu,0,0,0,50,19,6,eu,1
vgvpxpyvgqqcxial.eu,0,0,0,29,19,6,eu,1
xpmefaxigqqcxial.eu,0,0,0,64,19,6,eu,1
vnoljqyneffrqbux.eu,0,0,0,38,19,6,eu,1
xwfaqnkaeffrqbux.eu,0,0,0,50,19,6,eu,1
vuhhueyfctgtjtcx.eu,0,0,0,38,19,6,eu,1
xelvobkroggtjtcx.eu,0,0,0,38,19,6,eu,1
vcndgfywmuhvcmwk.eu,0,0,0,20,19,6,eu,1
xlerackjmuhvcmwk.eu,0,0,0,38,19,6,eu,1
vjgyeslokjvxurek.eu,0,0,0,50,19,6,eu,1
xswalpwnwvixurek.eu,0,0,0,50,19,6,eu,1
phivtedbowkcdmif.eu,0,0,0,50,19,6,eu,1
rqywnboabwkcdmif.eu,0,0,0,38,19,6,eu,1
pobrffdsyxlevrpr.eu,0,0,0,29,19,6,eu,1
rxrsyobrlxlevrpr.eu,0,0,0,29,19,6,eu,1
pvtaqspwjmatokkr.eu,0,0,0,38,19,6,eu,1
rfxokpbjjmatokkr.eu,0,0,0,38,19,6,eu,1
pdajctpohbovhdfr.eu,0,0,0,38,19,6,eu,1
rmqkvdbbhbovhdfr.eu,0,0,0,20,19,6,eu,1
pksrahpgfppxavme.eu,0,0,0,38,19,6,eu,1
rtjghebsrcpxavme.eu,0,0,0,38,19,6,eu,1
prlnlucxpqqagohe.eu,0,0,0,50,19,6,eu,1
rbpcsrnwcqqagohe.eu,0,0,0,38,19,6,eu,1
pyejwicpnffpytoq.eu,0,0,0,38,19,6,eu,1
riixqfnoaffpytoq.eu,0,0,0,64,19,6,eu,1
pgkfijchltgrrmjq.eu,0,0,0,20,19,6,eu,1
rpbtcgngxggrrmjq.eu,0,0,0,12,19,6,eu,1
pndbtwolvuhtkfeq.eu,0,0,0,38,19,6,eu,1
rwtcntaxiuhtkfeq.eu,0,0,0,50,19,6,eu,1
jlfxvigxmijxfmux.eu,0,0,0,38,19,6,eu,1
luvypfrwyuvkfmux.eu,0,0,0,38,19,6,eu,1
jsxghjgpkwkalfpx.eu,0,0,0,20,19,6,eu,1
lcciogrowjkalfpx.eu,0,0,0,50,19,6,eu,1
jaepswstuxlcexwk.eu,0,0,0,50,19,6,eu,1
ljuqmteguxlcexwk.eu,0,0,0,50,19,6,eu,1
jhwxqkslsmarwdrk.eu,0,0,0,20,19,6,eu,1
lqnmxhexfmarwdrk.eu,0,0,0,29,19,6,eu,1
joptclsdqbotpvyw.eu,0,0,0,29,19,6,eu,1
lxgijiepdbotpvyw.eu,0,0,0,50,19,6,eu,1
jvipnyfubppviotw.eu,0,0,0,50,19,6,eu,1
lfmeuvqtncpviotw.eu,0,0,0,50,19,6,eu,1
jdolymfmyqqxbhow.eu,0,0,0,29,19,6,eu,1
lmfagwqllqqxbhow.eu,0,0,0,29,19,6,eu,1
jkhhknfewffnhajw.eu,0,0,0,29,19,6,eu,1
ltxiekqdjffnhajw.eu,0,0,0,38,19,6,eu,1
jradvbfvhtgpasqj.eu,0,0,0,29,19,6,eu,1
lberpxdutggpasqj.eu,0,0,0,38,19,6,eu,1
dpcalawuxtugumhe.eu,0,0,0,80,19,6,eu,1
fysbfwutktugumhe.eu,0,0,0,50,19,6,eu,1
dwuijnjmvijvnfce.eu,0,0,0,50,19,6,eu,1
fgywdkuliijvnfce.eu,0,0,0,50,19,6,eu,1
debrubjetwkxgxjq.eu,0,0,0,38,19,6,eu,1
fnrsoxhdgwkxgxjq.eu,0,0,0,20,19,6,eu,1
dltagcjvelyamqeq.eu,0,0,0,50,19,6,eu,1
fukoayhuqxlamqeq.eu,0,0,0,80,19,6,eu,1
dsmvepvacanpfjyd.eu,0,0,0,38,19,6,eu,1
fcqklmhmomapfjyd.eu,0,0,0,29,19,6,eu,1
dasrpdvrmborxogd.eu,0,0,0,38,19,6,eu,1
fjjgwahemborxogd.eu,0,0,0,50,19,6,eu,1
dhlnbevjkpptqhbd.eu,0,0,0,20,19,6,eu,1
fqccibhvwcptqhbd.eu,0,0,0,20,19,6,eu,1
doejmribieejwavp.eu,0,0,0,100,19,6,eu,1
fxukgotauqqvjavp.eu,0,0,0,64,19,6,eu,1
dvwrkfissfflpsdp.eu,0,0,0,20,19,6,eu,1
ffbtrctrffflpsdp.eu,0,0,0,12,19,6,eu,1
wgyoaeafwstckahk.eu,0,0,0,64,19,6,eu,1
yppdhblejstckahk.eu,0,0,0,29,19,6,eu,1
wnrklrmjhhirdsow.eu,0,0,0,29,19,6,eu,1
ywiyfoxittuedsow.eu,0,0,0,80,19,6,eu,1
wukgwfmbfvjtvxvj.eu,0,0,0,20,19,6,eu,1
yeouqcxarijtvxvj.eu,0,0,0,64,19,6,eu,1
wcqcigmspwkvoqqj.eu,0,0,0,29,19,6,eu,1
ylhqcdxrcwkvoqqj.eu,0,0,0,20,19,6,eu,1
wjjxgtywalyxhjlj.eu,0,0,0,20,19,6,eu,1
ysamnqkjalyxhjlj.eu,0,0,0,29,19,6,eu,1
wqctrhyoxmanncgj.eu,0,0,0,29,19,6,eu,1
yagiyekbxmanncgj.eu,0,0,0,50,19,6,eu,1
wxucdiygvbopgunv.eu,0,0,0,50,19,6,eu,1
yhyqwrwfibopgunv.eu,0,0,0,38,19,6,eu,1
wfblovlxgppryaiv.eu,0,0,0,38,19,6,eu,1
yormiswwscpryaiv.eu,0,0,0,50,19,6,eu,1
wmttmjlpeeehfgdv.eu,0,0,0,38,19,6,eu,1
yvkitgwoqqqtrspi.eu,0,0,0,38,19,6,eu,1
qkvqcidcirsxmatd.eu,0,0,0,38,19,6,eu,1
stmfjfobuesxmatd.eu,0,0,0,50,19,6,eu,1
qromnvpgsstassbd.eu,0,0,0,29,19,6,eu,1
sbsbusbsfstassbd.eu,0,0,0,29,19,6,eu,1
qyhiyjpxdhipllvp.eu,0,0,0,29,19,6,eu,1
silwsgbkdhipllvp.eu,0,0,0,29,19,6,eu,1
qgnekkppbvjreeqp.eu,0,0,0,38,19,6,eu,1
spesehbcbvjreeqp.eu,0,0,0,50,19,6,eu,1
qngavxchywktwjxc.eu,0,0,0,20,19,6,eu,1
swwbpunglwktwjxc.eu,0,0,0,20,19,6,eu,1
quyitlcyjlyvpcsc.eu,0,0,0,29,19,6,eu,1
sedkbvnxvxlvpcsc.eu,0,0,0,20,19,6,eu,1
qcfrfmcqhanlvuac.eu,0,0,0,38,19,6,eu,1
slvsyvaptmalvuac.eu,0,0,0,50,19,6,eu,1
qjxaqacifoononuo.eu,0,0,0,125,19,6,eu,1
ssookwahrbononuo.eu,0,0,0,100,19,6,eu,1
qqqvonompppphgpo.eu,0,0,0,38,19,6,eu,1
saukvkaycppphgpo.eu,0,0,0,50,19,6,eu,1
qxjraooeneefnywb.eu,0,0,0,80,19,6,eu,1
shnghlaqaeefnywb.eu,0,0,0,50,19,6,eu,1
kvlopagqersvusnv.eu,0,0,0,50,19,6,eu,1
mfpdwwepqesvusnv.eu,0,0,0,38,19,6,eu,1
kdrkbbgicghlbyiv.eu,0,0,0,29,19,6,eu,1
mmiyukehostxnliv.eu,0,0,0,64,19,6,eu,1
kkkgmosmmhintedv.eu,0,0,0,38,19,6,eu,1
mtbugleyytuatedv.eu,0,0,0,64,19,6,eu,1
krdcxcsekvjpmwki.eu,0,0,0,29,19,6,eu,1
mbhqryqdwijpmwki.eu,0,0,0,29,19,6,eu,1
kyvkvpfvuwkrfpfi.eu,0,0,0,29,19,6,eu,1
miamdaeiuwkrfpfi.eu,0,0,0,100,19,6,eu,1
kgcthqfnslytxumu.eu,0,0,0,29,19,6,eu,1
mpsubnqmflytxumu.eu,0,0,0,38,19,6,eu,1
knucseffqanjebuu.eu,0,0,0,80,19,6,eu,1
mwlqmbqedanjebuu.eu,0,0,0,64,19,6,eu,1
kunxqrrjboolwgcu.eu,0,0,0,50,19,6,eu,1
mermxodvnbolwgcu.eu,0,0,0,50,19,6,eu,1
kcttcsrbyppnpyjh.eu,0,0,0,12,19,6,eu,1
mlkijpdnlppnpyjh.eu,0,0,0,20,19,6,eu,1
eavqrejnpdrrkgnc.eu,0,0,0,38,19,6,eu,1
gjmfybumcdrrkgnc.eu,0,0,0,20,19,6,eu,1
ehomdfjfnrstdyuo.eu,0,0,0,50,19,6,eu,1
gqfbkcuearstdyuo.eu,0,0,0,64,19,6,eu,1
eohiosvjxstvvepo.eu,0,0,0,80,19,6,eu,1
gxxjiphvkstvvepo.eu,0,0,0,38,19,6,eu,1
evaeatvbvhilckko.eu,0,0,0,80,19,6,eu,1
gfestdhnihilckko.eu,0,0,0,50,19,6,eu,1
edgalhvsgvjnuprb.eu,0,0,0,38,19,6,eu,1
gmwbfehfgvjnuprb.eu,0,0,0,29,19,6,eu,1
ekyijuikekxpnimb.eu,0,0,0,80,19,6,eu,1
gtpwdrtjqwkpnimb.eu,0,0,0,20,19,6,eu,1
erreuiiccyyrgbhb.eu,0,0,0,64,19,6,eu,1
gbvsoftbolyrgbhb.eu,0,0,0,29,19,6,eu,1
eykagjitmanhmton.eu,0,0,0,64,19,6,eu,1
giooagtsymahmton.eu,0,0,0,80,19,6,eu,1
egqvewuxwbojfmjn.eu,0,0,0,50,19,6,eu,1
gphkltgkwbojfmjn.eu,0,0,0,20,19,6,eu,1
xqfstimkbcqnatai.eu,0,0,0,50,19,6,eu,1
anjhbsxjnodnatai.eu,0,0,0,64,19,6,eu,1
xxxbfjmcydrpsyhu.eu,0,0,0,20,19,6,eu,1
aucdmgxbldrpsyhu.eu,0,0,0,38,19,6,eu,1
xfekqwygjrsrlrcu.eu,0,0,0,29,19,6,eu,1
aciyktksvesrlrcu.eu,0,0,0,50,19,6,eu,1
xmwsokyxtsttekwh.eu,0,0,0,29,19,6,eu,1
ajbuvhkktsttekwh.eu,0,0,0,38,19,6,eu,1
xtpoalyprhijkdrh.eu,0,0,0,38,19,6,eu,1
aqtdhikcrhijkdrh.eu,0,0,0,38,19,6,eu,1
xbvklylhpvjldvyt.eu,0,0,0,12,19,6,eu,1
axmyfvwgcvjldvyt.eu,0,0,0,20,19,6,eu,1
xiogwmlyakxnvbtt.eu,0,0,0,38,19,6,eu,1
afsuqjwxmwknvbtt.eu,0,0,0,29,19,6,eu,1
xphcinlqxlypotbt.eu,0,0,0,29,19,6,eu,1
amlqckwpklypotbt.eu,0,0,0,29,19,6,eu,1
xwaxgblivanfumvg.eu,0,0,0,50,19,6,eu,1
atemnxjhianfumvg.eu,0,0,0,64,19,6,eu,1
rucuvmphmncjptmb.eu,0,0,0,29,19,6,eu,1
tegjdwbtyacjptmb.eu,0,0,0,29,19,6,eu,1
rciqhnpywodlimhb.eu,0,0,0,38,19,6,eu,1
tlyrbkblwodlimhb.eu,0,0,0,29,19,6,eu,1
rjbmsbpqudrnbfcb.eu,0,0,0,20,19,6,eu,1
tsrnmxnphdrnbfcb.eu,0,0,0,12,19,6,eu,1
rqtuqocisrsptkjn.eu,0,0,0,38,19,6,eu,1
taxjxlnhfrsptkjn.eu,0,0,0,20,19,6,eu,1
rxmqcpcaqghfaqen.eu,0,0,0,38,19,6,eu,1
thqfjmnypstrmden.eu,0,0,0,20,19,6,eu,1
rfsmndcrbuihsvla.eu,0,0,0,38,19,6,eu,1
tojbuanqnhihsvla.eu,0,0,0,64,19,6,eu,1
rmliyqovlvjjloga.eu,0,0,0,50,19,6,eu,1
tvcwsnailvjjloga.eu,0,0,0,50,19,6,eu,1
rteekronjkxlehba.eu,0,0,0,64,19,6,eu,1
tdiseoaajkxlehba.eu,0,0,0,100,19,6,eu,1
rbkavfofhyynwmim.eu,0,0,0,38,19,6,eu,1
tkbopcartlynwmim.eu,0,0,0,38,19,6,eu,1
lyyjxqsexynrrtyt.eu,0,0,0,20,19,6,eu,1
nidlfbrqkynrrtyt.eu,0,0,0,20,19,6,eu,1
lgfsjrsvinchxmtt.eu,0,0,0,20,19,6,eu,1
npvtdoeiinchxmtt.eu,0,0,0,50,19,6,eu,1
lnxbufsngcqjqfot.eu,0,0,0,29,19,6,eu,1
nwopoceagcqjqfot.eu,0,0,0,64,19,6,eu,1
luqwssffeqrljxvg.eu,0,0,0,29,19,6,eu,1
neuladerqdrljxvg.eu,0,0,0,50,19,6,eu,1
lcwsetfworsncqqg.eu,0,0,0,29,19,6,eu,1
nlnhlqqvbrsncqqg.eu,0,0,0,12,19,6,eu,1
ljpophfomghdijlg.eu,0,0,0,38,19,6,eu,1
nsgdweqnystpuvxs.eu,0,0,0,29,19,6,eu,1
lqikbifgkuifbcgg.eu,0,0,0,50,19,6,eu,1
namyurdfwhifbcgg.eu,0,0,0,38,19,6,eu,1
lxbgmvrkuvjhthns.eu,0,0,0,20,19,6,eu,1
nhfugsdwhvjhthns.eu,0,0,0,20,19,6,eu,1
lfhcxjrcskxjmais.eu,0,0,0,29,19,6,eu,1
noxdrgdofkxjmais.eu,0,0,0,50,19,6,eu,1
fdjyaijojxmnhhya.eu,0,0,0,50,19,6,eu,1
hmanhfunvkmnhhya.eu,0,0,0,38,19,6,eu,1
fkculvvstynpaata.eu,0,0,0,50,19,6,eu,1
htsvfshftynpaata.eu,0,0,0,38,19,6,eu,1
frudwjvkrncfgsba.eu,0,0,0,29,19,6,eu,1
hbyrqghwencfgsba.eu,0,0,0,29,19,6,eu,1
fynyuwicpcqhyxim.eu,0,0,0,38,19,6,eu,1
hirnchhoccqhyxim.eu,0,0,0,38,19,6,eu,1
fgtugxitaqrjrqdm.eu,0,0,0,38,19,6,eu,1
hpkjnutsmdrjrqdm.eu,0,0,0,20,19,6,eu,1
fnmqrlilxrslkjxy.eu,0,0,0,20,19,6,eu,1
hwdfyitkkrslkjxy.eu,0,0,0,20,19,6,eu,1
fufmdmidvghbqcsy.eu,0,0,0,29,19,6,eu,1
hejbkjtcighbqcsy.eu,0,0,0,29,19,6,eu,1
fclioaiuguidjuay.eu,0,0,0,157,19,6,eu,1
hlcwiwgtshidjuay.eu,0,0,0,50,19,6,eu,1
fjeeabimejwfcnul.eu,0,0,0,80,19,6,eu,1
hsuftkglqvjfcnul.eu,0,0,0,29,19,6,eu,1
ytsncmmlujljwhlg.eu,0,0,0,20,19,6,eu,1
bqwcjjxkhjljwhlg.eu,0,0,0,12,19,6,eu,1
ybyjnamdsxmlpagg.eu,0,0,0,29,19,6,eu,1
bxpxhwkcfxmlpagg.eu,0,0,0,20,19,6,eu,1
yirfynyhdmbbvsns.eu,0,0,0,20,19,6,eu,1
bfvtskktpynnisns.eu,0,0,0,20,19,6,eu,1
ypkbkoyynncdolis.eu,0,0,0,38,19,6,eu,1
bmopelklnncdolis.eu,0,0,0,50,19,6,eu,1
ywdwicyqlcqfheds.eu,0,0,0,29,19,6,eu,1
bthlpywpxodfheds.eu,0,0,0,29,19,6,eu,1
yejstplijqrhawkf.eu,0,0,0,38,19,6,eu,1
bbnhbakuvdrhawkf.eu,0,0,0,38,19,6,eu,1
ylcofqlahfgwscff.eu,0,0,0,29,19,6,eu,1
bigdmnwygrsjscff.eu,0,0,0,20,19,6,eu,1
ysuwdelrrghylumr.eu,0,0,0,38,19,6,eu,1
bpylkbwqeghylumr.eu,0,0,0,29,19,6,eu,1
yabgcfljpuibrnhr.eu,0,0,0,38,19,6,eu,1
bwrhvojicuibrnhr.eu,0,0,0,50,19,6,eu,1
sxppeqpigikfmuxy.eu,0,0,0,50,19,6,eu,1
uhtelnbusuwryhxy.eu,0,0,0,50,19,6,eu,1
sfvlpepaewlhfnsy.eu,0,0,0,38,19,6,eu,1
uomawbbmqjlhfnsy.eu,0,0,0,38,19,6,eu,1
smohbfproxmjxsay.eu,0,0,0,38,19,6,eu,1
uvfvuonqbxmjxsay.eu,0,0,0,50,19,6,eu,1
sthdmscjmmbyqlul.eu,0,0,0,20,19,6,eu,1
udlrgpniyynlqlul.eu,0,0,0,38,19,6,eu,1
sbnykgcbkbpbwepl.eu,0,0,0,20,19,6,eu,1
ukenrdnawncbwepl.eu,0,0,0,50,19,6,eu,1
siguvtofucqdpwwx.eu,0,0,0,50,19,6,eu,1
urwvpqarhcqdpwwx.eu,0,0,0,29,19,6,eu,1
spydhuowfqrfiprx.eu,0,0,0,38,19,6,eu,1
uyprbrajfqrfiprx.eu,0,0,0,38,19,6,eu,1
swryfioodfgubimx.eu,0,0,0,64,19,6,eu,1
ugvnmfabdfgubimx.eu,0,0,0,50,19,6,eu,1
sexuqvbgbthwtntk.eu,0,0,0,29,19,6,eu,1
unojxsmfnghwtntk.eu,0,0,0,29,19,6,eu,1
mcaftusfrtvnoukf.eu,0,0,0,50,19,6,eu,1
olqgnreretvnoukf.eu,0,0,0,64,19,6,eu,1
mjsnriswcikdunff.eu,0,0,0,38,19,6,eu,1
osjcyfejcikdunff.eu,0,0,0,50,19,6,eu,1
mqljdjsoawlfngaf.eu,0,0,0,38,19,6,eu,1
oapxwsqnmjlfngaf.eu,0,0,0,38,19,6,eu,1
mxefowfgxxmhgyhr.eu,0,0,0,29,19,6,eu,1
ohititqfkxmhgyhr.eu,0,0,0,38,19,6,eu,1
mfkbaxfximbwyecr.eu,0,0,0,38,19,6,eu,1
oobpthqwuynjyecr.eu,0,0,0,50,19,6,eu,1
mmdwxxrcgbpyrwje.eu,0,0,0,20,19,6,eu,1
ovtxrudosncyrwje.eu,0,0,0,50,19,6,eu,1
odahqvdgqcqbxpee.eu,0,0,0,50,19,6,eu,1
mbcoumrloqrdqiyq.eu,0,0,0,50,19,6,eu,1
okspojdxbqrdqiyq.eu,0,0,0,38,19,6,eu,1
miuwsardmfgsjbtq.eu,0,0,0,38,19,6,eu,1
orllakdpyrsfjbtq.eu,0,0,0,29,19,6,eu,1
mpnsebruwghuctbq.eu,0,0,0,38,19,6,eu,1
oyehlxptjghuctbq.eu,0,0,0,38,19,6,eu,1
gnpptmvtntvlwnrx.eu,0,0,0,12,19,6,eu,1
iwgebwhgntvlwnrx.eu,0,0,0,29,19,6,eu,1
guilfnvllikbdtmx.eu,0,0,0,38,19,6,eu,1
iemamkhxxuwnpgmx.eu,0,0,0,50,19,6,eu,1
gcohqbvdjwldvytk.eu,0,0,0,20,19,6,eu,1
ilfvkxtcvjldvytk.eu,0,0,0,20,19,6,eu,1
gjhdccvutxmforok.eu,0,0,0,38,19,6,eu,1
isxevlttgxmforok.eu,0,0,0,50,19,6,eu,1
gqayapimrmbuhkjk.eu,0,0,0,50,19,6,eu,1
iaenhmtlembuhkjk.eu,0,0,0,64,19,6,eu,1
gxshldiepbpwadek.eu,0,0,0,50,19,6,eu,1
ihwvfatdcbpwadek.eu,0,0,0,50,19,6,eu,1
gfydwquiapqysilw.eu,0,0,0,50,19,6,eu,1
ioprqngumcqysilw.eu,0,0,0,50,19,6,eu,1
gmryueuaxqrbybgw.eu,0,0,0,50,19,6,eu,1
ivincogmkqrbybgw.eu,0,0,0,38,19,6,eu,1
