domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
ynwbel7hujypq0clmdixod5.ddns.net,0,0,9,23,32,7,net,1
ynwbel7hujypq0clmdixod5.cn,0,0,12,22,26,5,cn,1
ynwbel7hujypq0clmdixod5.com,0,0,11,28,27,4,com,1
ynwbel7hujypq0clmdixod5.cc,0,0,12,22,26,5,cc,1
ynwbel7hujypq0clmdixod5.ws,0,1,12,22,26,5,ws,1
ynwbel7hujypq0clmdixod5.sg,0,0,12,22,26,5,sg,1
ynwbel7hujypq0clmdixod5.in,0,1,12,29,26,5,in,1
i21ry65vih1r1xa.ddns.net,0,0,25,33,24,12,net,1
i21ry65vih1r1xa.cn,0,0,33,38,18,9,cn,1
i21ry65vih1r1xa.com,0,0,32,50,19,8,com,1
i21ry65vih1r1xa.cc,0,0,33,38,18,9,cc,1
i21ry65vih1r1xa.ws,0,1,33,38,18,9,ws,1
i21ry65vih1r1xa.sg,0,0,33,38,18,9,sg,1
i21ry65vih1r1xa.in,0,1,33,57,18,9,in,1
glq4uvcnwhcdidc27h3hc2k.ddns.net,0,0,16,14,32,8,net,1
glq4uvcnwhcdidc27h3hc2k.cn,0,0,19,11,26,5,cn,1
glq4uvcnwhcdidc27h3hc2k.com,0,0,19,17,27,5,com,1
glq4uvcnwhcdidc27h3hc2k.cc,0,0,19,11,26,5,cc,1
glq4uvcnwhcdidc27h3hc2k.ws,0,1,19,11,26,5,ws,1
glq4uvcnwhcdidc27h3hc2k.sg,0,0,19,11,26,5,sg,1
glq4uvcnwhcdidc27h3hc2k.in,0,1,19,18,26,5,in,1
w4cp1fklypyl5l1.ddns.net,0,0,17,6,24,11,net,1
w4cp1fklypyl5l1.cn,0,0,22,0,18,8,cn,1
w4cp1fklypyl5l1.com,0,0,21,8,19,7,com,1
w4cp1fklypyl5l1.cc,0,0,22,0,18,8,cc,1
w4cp1fklypyl5l1.ws,0,1,22,0,18,8,ws,1
w4cp1fklypyl5l1.sg,0,0,22,0,18,8,sg,1
w4cp1fklypyl5l1.in,0,1,22,8,18,8,in,1
18y4exqrmrerk0a.ddns.net,0,0,17,29,24,11,net,1
18y4exqrmrerk0a.cn,0,0,22,30,18,8,cn,1
18y4exqrmrerk0a.com,0,0,21,40,19,7,com,1
18y4exqrmrerk0a.cc,0,0,22,30,18,8,cc,1
18y4exqrmrerk0a.ws,0,1,22,30,18,8,ws,1
18y4exqrmrerk0a.sg,0,0,22,30,18,8,sg,1
18y4exqrmrerk0a.in,0,1,22,44,18,8,in,1
cfknc4q0gpevs6ifitm6s25.ddns.net,0,0,19,20,32,8,net,1
cfknc4q0gpevs6ifitm6s25.cn,0,0,23,19,26,5,cn,1
cfknc4q0gpevs6ifitm6s25.com,0,0,22,25,27,5,com,1
cfknc4q0gpevs6ifitm6s25.cc,0,0,23,19,26,5,cc,1
cfknc4q0gpevs6ifitm6s25.ws,0,1,23,19,26,5,ws,1
cfknc4q0gpevs6ifitm6s25.sg,0,0,23,19,26,5,sg,1
cfknc4q0gpevs6ifitm6s25.in,0,1,23,27,26,5,in,1
3he8snwtip58u2edsly6or3.ddns.net,0,0,22,35,32,9,net,1
3he8snwtip58u2edsly6or3.cn,0,0,27,38,26,6,cn,1
3he8snwtip58u2edsly6or3.com,0,0,26,46,27,5,com,1
3he8snwtip58u2edsly6or3.cc,0,0,27,38,26,6,cc,1
3he8snwtip58u2edsly6or3.ws,2,1,27,38,26,6,ws,1
3he8snwtip58u2edsly6or3.sg,0,0,27,38,26,6,sg,1
3he8snwtip58u2edsly6or3.in,2,1,27,50,26,6,in,1
3d3nuvahutudyda8e6kbkhm.ddns.net,0,0,12,37,32,8,net,1
3d3nuvahutudyda8e6kbkhm.cn,0,0,15,40,26,5,cn,1
3d3nuvahutudyda8e6kbkhm.com,0,0,15,47,27,5,com,1
3d3nuvahutudyda8e6kbkhm.cc,0,0,15,40,26,5,cc,1
3d3nuvahutudyda8e6kbkhm.ws,0,1,15,40,26,5,ws,1
3d3nuvahutudyda8e6kbkhm.sg,0,0,15,40,26,5,sg,1
3d3nuvahutudyda8e6kbkhm.in,0,1,15,50,26,5,in,1
sh3h12sp3xs850a.ddns.net,0,0,29,15,24,13,net,1
sh3h12sp3xs850a.cn,0,0,39,11,18,10,cn,1
sh3h12sp3xs850a.com,0,0,37,22,19,9,com,1
sh3h12sp3xs850a.cc,0,0,39,11,18,10,cc,1
sh3h12sp3xs850a.ws,1,1,39,11,18,10,ws,1
sh3h12sp3xs850a.sg,0,0,39,11,18,10,sg,1
sh3h12sp3xs850a.in,0,1,39,25,18,10,in,1
y4yxafe0ihengfw05renqrg.ddns.net,0,0,12,30,32,8,net,1
y4yxafe0ihengfw05renqrg.cn,0,0,15,31,26,5,cn,1
y4yxafe0ihengfw05renqrg.com,0,0,15,38,27,5,com,1
y4yxafe0ihengfw05renqrg.cc,0,0,15,31,26,5,cc,1
y4yxafe0ihengfw05renqrg.ws,0,1,15,31,26,5,ws,1
y4yxafe0ihengfw05renqrg.sg,0,0,15,31,26,5,sg,1
y4yxafe0ihengfw05renqrg.in,0,1,15,40,26,5,in,1
307rcrc410opo8ylm6q.ddns.net,0,0,29,20,28,11,net,1
307rcrc410opo8ylm6q.cn,0,0,36,18,22,8,cn,1
307rcrc410opo8ylm6q.com,0,0,35,27,23,7,com,1
307rcrc410opo8ylm6q.cc,0,0,36,18,22,8,cc,1
307rcrc410opo8ylm6q.ws,2,1,36,18,22,8,ws,1
307rcrc410opo8ylm6q.sg,0,0,36,18,22,8,sg,1
307rcrc410opo8ylm6q.in,0,1,36,30,22,8,in,1
yrctgxw036wxqhwnybk.ddns.net,0,0,11,5,28,9,net,1
yrctgxw036wxqhwnybk.cn,0,0,14,0,22,6,cn,1
yrctgxw036wxqhwnybk.com,0,0,13,6,23,5,com,1
yrctgxw036wxqhwnybk.cc,0,0,14,0,22,6,cc,1
yrctgxw036wxqhwnybk.ws,0,1,14,0,22,6,ws,1
yrctgxw036wxqhwnybk.sg,0,0,14,0,22,6,sg,1
yrctgxw036wxqhwnybk.in,0,1,14,6,22,6,in,1
wpspgrg8kbehq8sno8i.ddns.net,0,0,11,21,28,9,net,1
wpspgrg8kbehq8sno8i.cn,0,0,14,20,22,6,cn,1
wpspgrg8kbehq8sno8i.com,0,0,13,27,23,5,com,1
wpspgrg8kbehq8sno8i.cc,0,0,14,20,22,6,cc,1
wpspgrg8kbehq8sno8i.ws,0,1,14,20,22,6,ws,1
wpspgrg8kbehq8sno8i.sg,0,0,14,20,22,6,sg,1
wpspgrg8kbehq8sno8i.in,0,1,14,29,22,6,in,1
3pe4c810s2ytglid10ivur5.ddns.net,0,0,28,31,32,10,net,1
3pe4c810s2ytglid10ivur5.cn,0,0,35,33,26,6,cn,1
3pe4c810s2ytglid10ivur5.com,0,0,33,42,27,6,com,1
3pe4c810s2ytglid10ivur5.cc,0,0,35,33,26,6,cc,1
3pe4c810s2ytglid10ivur5.ws,0,1,35,33,26,6,ws,1
3pe4c810s2ytglid10ivur5.sg,0,0,35,33,26,6,sg,1
3pe4c810s2ytglid10ivur5.in,0,1,35,45,26,6,in,1
qra0a2ujy6shsjuxytmxct7.ddns.net,0,0,12,24,32,8,net,1
qra0a2ujy6shsjuxytmxct7.cn,0,0,15,24,26,5,cn,1
qra0a2ujy6shsjuxytmxct7.com,0,0,15,29,27,5,com,1
qra0a2ujy6shsjuxytmxct7.cc,0,0,15,24,26,5,cc,1
qra0a2ujy6shsjuxytmxct7.ws,0,1,15,24,26,5,ws,1
qra0a2ujy6shsjuxytmxct7.sg,0,0,15,24,26,5,sg,1
qra0a2ujy6shsjuxytmxct7.in,0,1,15,31,26,5,in,1
shgb5hg83nkdyfi2c25.ddns.net,0,0,21,11,28,10,net,1
shgb5hg83nkdyfi2c25.cn,0,0,27,7,22,7,cn,1
shgb5hg83nkdyfi2c25.com,0,0,26,14,23,6,com,1
shgb5hg83nkdyfi2c25.cc,0,0,27,7,22,7,cc,1
shgb5hg83nkdyfi2c25.ws,1,1,27,7,22,7,ws,1
shgb5hg83nkdyfi2c25.sg,0,0,27,7,22,7,sg,1
shgb5hg83nkdyfi2c25.in,0,1,27,15,22,7,in,1
c2ot7ni276c8sbwvanq6e03.ddns.net,0,0,28,31,32,10,net,1
c2ot7ni276c8sbwvanq6e03.cn,0,0,35,33,26,6,cn,1
c2ot7ni276c8sbwvanq6e03.com,0,0,33,42,27,6,com,1
c2ot7ni276c8sbwvanq6e03.cc,0,0,35,33,26,6,cc,1
c2ot7ni276c8sbwvanq6e03.ws,0,1,35,33,26,6,ws,1
c2ot7ni276c8sbwvanq6e03.sg,0,0,35,33,26,6,sg,1
c2ot7ni276c8sbwvanq6e03.in,0,1,35,45,26,6,in,1
y4sxyfch30g0sfk.ddns.net,0,0,17,6,24,11,net,1
y4sxyfch30g0sfk.cn,0,0,22,0,18,8,cn,1
y4sxyfch30g0sfk.com,0,0,21,8,19,7,com,1
y4sxyfch30g0sfk.cc,0,0,22,0,18,8,cc,1
y4sxyfch30g0sfk.ws,0,1,22,0,18,8,ws,1
y4sxyfch30g0sfk.sg,0,0,22,0,18,8,sg,1
y4sxyfch30g0sfk.in,0,1,22,8,18,8,in,1
3lwnc6mv5l58qp3.ddns.net,0,0,25,7,24,12,net,1
3lwnc6mv5l58qp3.cn,0,0,33,0,18,9,cn,1
3lwnc6mv5l58qp3.com,0,0,32,9,19,8,com,1
3lwnc6mv5l58qp3.cc,0,0,33,0,18,9,cc,1
3lwnc6mv5l58qp3.ws,0,1,33,0,18,9,ws,1
3lwnc6mv5l58qp3.sg,0,0,33,0,18,9,sg,1
3lwnc6mv5l58qp3.in,0,1,33,10,18,9,in,1
wjwri8srkdm0w8opep1nir3.ddns.net,0,0,16,25,32,8,net,1
wjwri8srkdm0w8opep1nir3.cn,0,0,19,25,26,5,cn,1
wjwri8srkdm0w8opep1nir3.com,0,0,19,31,27,5,com,1
wjwri8srkdm0w8opep1nir3.cc,0,0,19,25,26,5,cc,1
wjwri8srkdm0w8opep1nir3.ws,0,1,19,25,26,5,ws,1
wjwri8srkdm0w8opep1nir3.sg,0,0,19,25,26,5,sg,1
wjwri8srkdm0w8opep1nir3.in,0,1,19,33,26,5,in,1
wfs4sheb7tw0aps.ddns.net,0,0,12,19,24,11,net,1
wfs4sheb7tw0aps.cn,0,0,17,17,18,7,cn,1
wfs4sheb7tw0aps.com,0,0,16,25,19,7,com,1
wfs4sheb7tw0aps.cc,0,0,17,17,18,7,cc,1
wfs4sheb7tw0aps.ws,0,1,17,17,18,7,ws,1
wfs4sheb7tw0aps.sg,0,0,17,17,18,7,sg,1
wfs4sheb7tw0aps.in,0,1,17,27,18,7,in,1
s6sjw6afedyxqfk0cpipqro.ddns.net,0,0,9,23,32,7,net,1
s6sjw6afedyxqfk0cpipqro.cn,0,0,12,22,26,5,cn,1
s6sjw6afedyxqfk0cpipqro.com,0,0,11,28,27,4,com,1
s6sjw6afedyxqfk0cpipqro.cc,0,0,12,22,26,5,cc,1
s6sjw6afedyxqfk0cpipqro.ws,0,1,12,22,26,5,ws,1
s6sjw6afedyxqfk0cpipqro.sg,0,0,12,22,26,5,sg,1
s6sjw6afedyxqfk0cpipqro.in,0,1,12,29,26,5,in,1
s8oxyha0gd5rkxm0cjw.ddns.net,0,0,14,16,28,9,net,1
s8oxyha0gd5rkxm0cjw.cn,0,0,18,13,22,6,cn,1
s8oxyha0gd5rkxm0cjw.com,0,0,17,20,23,6,com,1
s8oxyha0gd5rkxm0cjw.cc,0,0,18,13,22,6,cc,1
s8oxyha0gd5rkxm0cjw.ws,0,1,18,13,22,6,ws,1
s8oxyha0gd5rkxm0cjw.sg,0,0,18,13,22,6,sg,1
s8oxyha0gd5rkxm0cjw.in,0,1,18,21,22,6,in,1
ove8ah1vax5fg8e.ddns.net,0,0,17,50,24,11,net,1
ove8ah1vax5fg8e.cn,0,0,22,62,18,8,cn,1
ove8ah1vax5fg8e.com,0,0,21,75,19,7,com,1
ove8ah1vax5fg8e.cc,0,0,22,62,18,8,cc,1
ove8ah1vax5fg8e.ws,0,1,22,62,18,8,ws,1
ove8ah1vax5fg8e.sg,0,0,22,62,18,8,sg,1
ove8ah1vax5fg8e.in,0,1,22,86,18,8,in,1
yrc2e8g6o6krcfuhal72spu.ddns.net,0,0,19,33,32,8,net,1
yrc2e8g6o6krcfuhal72spu.cn,0,0,23,36,26,5,cn,1
yrc2e8g6o6krcfuhal72spu.com,0,0,22,43,27,5,com,1
yrc2e8g6o6krcfuhal72spu.cc,0,0,23,36,26,5,cc,1
yrc2e8g6o6krcfuhal72spu.ws,0,1,23,36,26,5,ws,1
yrc2e8g6o6krcfuhal72spu.sg,0,0,23,36,26,5,sg,1
yrc2e8g6o6krcfuhal72spu.in,0,1,23,46,26,5,in,1
klgpuhk6ivuvmni6o8cjcv3.ddns.net,0,0,12,30,32,8,net,1
klgpuhk6ivuvmni6o8cjcv3.cn,0,0,15,31,26,5,cn,1
klgpuhk6ivuvmni6o8cjcv3.com,0,0,15,38,27,5,com,1
klgpuhk6ivuvmni6o8cjcv3.cc,0,0,15,31,26,5,cc,1
klgpuhk6ivuvmni6o8cjcv3.ws,0,1,15,31,26,5,ws,1
klgpuhk6ivuvmni6o8cjcv3.sg,0,0,15,31,26,5,sg,1
klgpuhk6ivuvmni6o8cjcv3.in,0,1,15,40,26,5,in,1
oxevm8ixwnopkbmxi4efsrs.ddns.net,0,0,6,33,32,7,net,1
oxevm8ixwnopkbmxi4efsrs.cn,0,0,8,35,26,4,cn,1
oxevm8ixwnopkbmxi4efsrs.com,0,0,7,41,27,4,com,1
oxevm8ixwnopkbmxi4efsrs.cc,0,0,8,35,26,4,cc,1
oxevm8ixwnopkbmxi4efsrs.ws,0,1,8,35,26,4,ws,1
oxevm8ixwnopkbmxi4efsrs.sg,0,0,8,35,26,4,sg,1
oxevm8ixwnopkbmxi4efsrs.in,0,1,8,44,26,4,in,1
edmnsxu8whydkdi.ddns.net,0,0,4,24,24,10,net,1
edmnsxu8whydkdi.cn,0,0,6,23,18,6,cn,1
edmnsxu8whydkdi.com,0,0,5,31,19,6,com,1
edmnsxu8whydkdi.cc,0,0,6,23,18,6,cc,1
edmnsxu8whydkdi.ws,1,1,6,23,18,6,ws,1
edmnsxu8whydkdi.sg,0,0,6,23,18,6,sg,1
edmnsxu8whydkdi.in,0,1,6,33,18,6,in,1
ktwdkpafqxapq8snq05.ddns.net,0,0,11,15,28,9,net,1
ktwdkpafqxapq8snq05.cn,0,0,14,12,22,6,cn,1
ktwdkpafqxapq8snq05.com,0,0,13,19,23,5,com,1
ktwdkpafqxapq8snq05.cc,0,0,14,12,22,6,cc,1
ktwdkpafqxapq8snq05.ws,0,1,14,12,22,6,ws,1
ktwdkpafqxapq8snq05.sg,0,0,14,12,22,6,sg,1
ktwdkpafqxapq8snq05.in,0,1,14,20,22,6,in,1
1d32qpov5t38sn7lad1r78w.ddns.net,0,0,31,18,32,10,net,1
1d32qpov5t38sn7lad1r78w.cn,0,0,38,15,26,7,cn,1
1d32qpov5t38sn7lad1r78w.com,0,0,37,23,27,6,com,1
1d32qpov5t38sn7lad1r78w.cc,0,0,38,15,26,7,cc,1
1d32qpov5t38sn7lad1r78w.ws,0,1,38,15,26,7,ws,1
1d32qpov5t38sn7lad1r78w.sg,0,0,38,15,26,7,sg,1
1d32qpov5t38sn7lad1r78w.in,2,1,38,25,26,7,in,1
cnm65hih7ho2m81lit1.ddns.net,0,0,25,27,28,11,net,1
cnm65hih7ho2m81lit1.cn,0,0,32,27,22,7,cn,1
cnm65hih7ho2m81lit1.com,0,0,30,36,23,7,com,1
cnm65hih7ho2m81lit1.cc,0,0,32,27,22,7,cc,1
cnm65hih7ho2m81lit1.ws,0,1,32,27,22,7,ws,1
cnm65hih7ho2m81lit1.sg,0,0,32,27,22,7,sg,1
cnm65hih7ho2m81lit1.in,0,1,32,40,22,7,in,1
wxite4c0o2klqhy01fc.ddns.net,0,0,18,24,28,10,net,1
wxite4c0o2klqhy01fc.cn,0,0,23,23,22,6,cn,1
wxite4c0o2klqhy01fc.com,0,0,22,31,23,6,com,1
wxite4c0o2klqhy01fc.cc,0,0,23,23,22,6,cc,1
wxite4c0o2klqhy01fc.ws,0,1,23,23,22,6,ws,1
wxite4c0o2klqhy01fc.sg,0,0,23,23,22,6,sg,1
wxite4c0o2klqhy01fc.in,0,1,23,33,22,6,in,1
gfsjwpotgvojsvsf5jc.ddns.net,0,0,4,14,28,8,net,1
gfsjwpotgvojsvsf5jc.cn,0,0,5,11,22,5,cn,1
gfsjwpotgvojsvsf5jc.com,0,0,4,17,23,5,com,1
gfsjwpotgvojsvsf5jc.cc,0,0,5,11,22,5,cc,1
gfsjwpotgvojsvsf5jc.ws,0,1,5,11,22,5,ws,1
gfsjwpotgvojsvsf5jc.sg,0,0,5,11,22,5,sg,1
gfsjwpotgvojsvsf5jc.in,0,1,5,18,22,5,in,1
h5nudoh5psd1fupyrq4q.ddns.net,2,0,14,21,29,9,net,1
ipw2wrixgv18c0w.ddns.net,2,0,17,20,24,11,net,1
7rsfu8snq87fe2obixu.ddns.net,2,0,18,40,28,10,net,1
ytol1dydejuvwtk.ddns.net,2,0,4,24,24,10,net,1
5lk0qxkjqvy2a27vs0q.ddns.net,2,0,21,11,28,10,net,1
gn1r1vajelankxu.ddns.net,2,0,8,33,24,10,net,1
ypwdkha0mt3rc05ji8qfyx3.ddns.net,1,0,19,14,32,8,net,1
it1tcten5v7dq2o2s4g.ddns.net,2,0,21,25,28,10,net,1
ql3rm2qfwxc63dc.ddns.net,1,0,17,6,24,11,net,1
cf1do6i2m4srwj1fi0y6ex7.ddns.net,2,0,25,29,32,9,net,1
5vwfu81fcvi0kdw.ddns.net,2,0,17,20,24,11,net,1
kx52kdgdc4gd16g.ddns.net,2,0,21,6,24,12,net,1
e47jw8a6c0mnih58147.ddns.net,2,0,36,33,28,12,net,1
m07bqba2whcry83lsp1v3jw.ddns.net,2,0,22,10,32,9,net,1
c4ive2yry410k2kv3hs.ddns.net,2,0,25,19,28,11,net,1
7pe8ubod5doviru.ddns.net,2,0,12,58,24,11,net,1
5js2c0k2at1lq8y.ddns.net,2,0,25,14,24,12,net,1
wrchy8cbcvwr5botah3.ddns.net,1,0,11,15,28,9,net,1
s4s0a8m8orgnih5fshi.ddns.net,2,0,18,31,28,10,net,1
7ladkl1hq87tgnynmdk.ddns.net,1,0,14,10,28,9,net,1
u0wrc432g6klohotmdk.ddns.net,2,0,18,24,28,10,net,1
3hgnohabovolwbq.ddns.net,1,0,4,31,24,10,net,1
cfqjw45nelqrgdyvwl14c23.ddns.net,2,0,19,9,32,8,net,1
5234mfabwbarmba.ddns.net,2,0,17,29,24,11,net,1
olsvqp38qbq6m4c.ddns.net,2,0,17,12,24,11,net,1
glm4wl143jqvevsvc6e6cfs.ddns.net,2,0,19,14,32,8,net,1
opo87218qfats0k6a6odupw.ddns.net,2,0,25,47,32,9,net,1
72qxs0mpclknkxqtyta.ddns.net,2,0,11,10,28,9,net,1
k6if14385tm43jslaf3leny.ddns.net,2,0,28,24,32,10,net,1
m0qjyt121430ujg.ddns.net,2,0,29,15,24,13,net,1
qxavixadkxubybg6765rofq.ddns.net,2,0,12,30,32,8,net,1
qt7ncv54kx1to8i.ddns.net,1,0,21,21,24,12,net,1
5v70at1j1jidw4qnslopih3.ddns.net,1,0,22,28,32,9,net,1
evy87b3xmxwh1bq87d3xa23.ddns.net,2,0,28,17,32,10,net,1
krkpyfmjw0gve6uvqbg.ddns.net,2,0,7,14,28,8,net,1
yjy6snk21f38yjwpw2i.ddns.net,2,0,21,11,28,10,net,1
78mdcxsbgxajeropm0wncvq.ddns.net,2,0,9,17,32,7,net,1
52wfwnkbapk4wp52qvgrih7.ddns.net,2,0,19,14,32,8,net,1
3ryf1r7dchsnony4y63ha4c.ddns.net,2,0,22,15,32,9,net,1
ul7n5vetcxejctgfgpgvevg.ddns.net,1,0,6,22,32,7,net,1
cfihk0u6gdcfkxm6k8ebi.ddns.net,0,0,13,26,30,8,net,1
cfihk0u6gdcfkxm6k8ebi.cn,0,0,17,27,24,5,cn,1
cfihk0u6gdcfkxm6k8ebi.com,0,0,16,33,25,5,com,1
cfihk0u6gdcfkxm6k8ebi.cc,0,0,17,27,24,5,cc,1
cfihk0u6gdcfkxm6k8ebi.ws,1,1,17,27,24,5,ws,1
cfihk0u6gdcfkxm6k8ebi.sg,0,0,17,27,24,5,sg,1
cfihk0u6gdcfkxm6k8ebi.in,0,1,17,36,24,5,in,1
g6o4chc2etk83h3.ddns.net,0,0,25,23,24,12,net,1
g6o4chc2etk83h3.cn,0,0,33,22,18,9,cn,1
g6o4chc2etk83h3.com,0,0,32,33,19,8,com,1
g6o4chc2etk83h3.cc,0,0,33,22,18,9,cc,1
g6o4chc2etk83h3.ws,0,1,33,22,18,9,ws,1
g6o4chc2etk83h3.sg,0,0,33,22,18,9,sg,1
g6o4chc2etk83h3.in,0,1,33,38,18,9,in,1
opox1vgfutwluvejw8atuby.ddns.net,0,0,6,40,32,7,net,1
opox1vgfutwluvejw8atuby.cn,0,0,8,44,26,4,cn,1
opox1vgfutwluvejw8atuby.com,0,0,7,50,27,4,com,1
opox1vgfutwluvejw8atuby.cc,0,0,8,44,26,4,cc,1
opox1vgfutwluvejw8atuby.ws,1,1,8,44,26,4,ws,1
opox1vgfutwluvejw8atuby.sg,0,0,8,44,26,4,sg,1
opox1vgfutwluvejw8atuby.in,0,1,8,53,26,4,in,1
sn5lk8ufm6a6qtwjehs8o8a.ddns.net,0,0,19,33,32,8,net,1
sn5lk8ufm6a6qtwjehs8o8a.cn,0,0,23,36,26,5,cn,1
sn5lk8ufm6a6qtwjehs8o8a.com,0,0,22,43,27,5,com,1
sn5lk8ufm6a6qtwjehs8o8a.cc,0,0,23,36,26,5,cc,1
sn5lk8ufm6a6qtwjehs8o8a.ws,0,1,23,36,26,5,ws,1
sn5lk8ufm6a6qtwjehs8o8a.sg,0,0,23,36,26,5,sg,1
sn5lk8ufm6a6qtwjehs8o8a.in,0,1,23,46,26,5,in,1
i4abepw8ghg4k81j5f1.ddns.net,0,0,25,27,28,11,net,1
i4abepw8ghg4k81j5f1.cn,0,0,32,27,22,7,cn,1
i4abepw8ghg4k81j5f1.com,0,0,30,36,23,7,com,1
i4abepw8ghg4k81j5f1.cc,0,0,32,27,22,7,cc,1
i4abepw8ghg4k81j5f1.ws,0,1,32,27,22,7,ws,1
i4abepw8ghg4k81j5f1.sg,0,0,32,27,22,7,sg,1
i4abepw8ghg4k81j5f1.in,2,1,32,40,22,7,in,1
uxq4ej1fsn3p5hcnk61.ddns.net,0,0,21,18,28,10,net,1
uxq4ej1fsn3p5hcnk61.cn,0,0,27,15,22,7,cn,1
uxq4ej1fsn3p5hcnk61.com,0,0,26,23,23,6,com,1
uxq4ej1fsn3p5hcnk61.cc,0,0,27,15,22,7,cc,1
uxq4ej1fsn3p5hcnk61.ws,0,1,27,15,22,7,ws,1
uxq4ej1fsn3p5hcnk61.sg,0,0,27,15,22,7,sg,1
uxq4ej1fsn3p5hcnk61.in,1,1,27,25,22,7,in,1
ux5d1xml1js4wpo.ddns.net,0,0,17,20,24,11,net,1
ux5d1xml1js4wpo.cn,0,0,22,18,18,8,cn,1
ux5d1xml1js4wpo.com,0,0,21,27,19,7,com,1
ux5d1xml1js4wpo.cc,0,0,22,18,18,8,cc,1
ux5d1xml1js4wpo.ws,1,1,22,18,18,8,ws,1
ux5d1xml1js4wpo.sg,0,0,22,18,18,8,sg,1
ux5d1xml1js4wpo.in,0,1,22,30,18,8,in,1
wnw8ej1nirapgxm4gfc.ddns.net,0,0,11,21,28,9,net,1
wnw8ej1nirapgxm4gfc.cn,0,0,14,20,22,6,cn,1
wnw8ej1nirapgxm4gfc.com,0,0,13,27,23,5,com,1
wnw8ej1nirapgxm4gfc.cc,0,0,14,20,22,6,cc,1
wnw8ej1nirapgxm4gfc.ws,1,1,14,20,22,6,ws,1
wnw8ej1nirapgxm4gfc.sg,0,0,14,20,22,6,sg,1
wnw8ej1nirapgxm4gfc.in,0,1,14,29,22,6,in,1
ovqp1n3nuvc8wlingti.ddns.net,0,0,11,28,28,9,net,1
ovqp1n3nuvc8wlingti.cn,0,0,14,29,22,6,cn,1
ovqp1n3nuvc8wlingti.com,0,0,13,36,23,5,com,1
ovqp1n3nuvc8wlingti.cc,0,0,14,29,22,6,cc,1
ovqp1n3nuvc8wlingti.ws,1,1,14,29,22,6,ws,1
ovqp1n3nuvc8wlingti.sg,0,0,14,29,22,6,sg,1
ovqp1n3nuvc8wlingti.in,0,1,14,38,22,6,in,1
chydojivgda2insn5re.ddns.net,0,0,7,33,28,8,net,1
chydojivgda2insn5re.cn,0,0,9,36,22,5,cn,1
chydojivgda2insn5re.com,0,0,9,43,23,5,com,1
chydojivgda2insn5re.cc,0,0,9,36,22,5,cc,1
chydojivgda2insn5re.ws,0,1,9,36,22,5,ws,1
chydojivgda2insn5re.sg,0,0,9,36,22,5,sg,1
chydojivgda2insn5re.in,0,1,9,46,22,5,in,1
ajwfav70o0m23xe.ddns.net,0,0,21,42,24,12,net,1
ajwfav70o0m23xe.cn,0,0,28,50,18,8,cn,1
ajwfav70o0m23xe.com,0,0,26,62,19,8,com,1
ajwfav70o0m23xe.cc,0,0,28,50,18,8,cc,1
ajwfav70o0m23xe.ws,0,1,28,50,18,8,ws,1
ajwfav70o0m23xe.sg,0,0,28,50,18,8,sg,1
ajwfav70o0m23xe.in,2,1,28,71,18,8,in,1
gdu01j7fafuhifu.ddns.net,0,0,12,46,24,11,net,1
gdu01j7fafuhifu.cn,0,0,17,56,18,7,cn,1
gdu01j7fafuhifu.com,0,0,16,67,19,7,com,1
gdu01j7fafuhifu.cc,0,0,17,56,18,7,cc,1
gdu01j7fafuhifu.ws,0,1,17,56,18,7,ws,1
gdu01j7fafuhifu.sg,0,0,17,56,18,7,sg,1
gdu01j7fafuhifu.in,1,1,17,75,18,7,in,1
mjy0qna05n5vuh1ne0gnur7.ddns.net,0,0,22,28,32,9,net,1
mjy0qna05n5vuh1ne0gnur7.cn,0,0,27,29,26,6,cn,1
mjy0qna05n5vuh1ne0gnur7.com,0,0,26,36,27,5,com,1
mjy0qna05n5vuh1ne0gnur7.cc,0,0,27,29,26,6,cc,1
mjy0qna05n5vuh1ne0gnur7.ws,0,1,27,29,26,6,ws,1
mjy0qna05n5vuh1ne0gnur7.sg,0,0,27,29,26,6,sg,1
mjy0qna05n5vuh1ne0gnur7.in,0,1,27,38,26,6,in,1
ydo0wf7tk43by8q65tmrcr3.ddns.net,0,0,25,10,32,9,net,1
ydo0wf7tk43by8q65tmrcr3.cn,0,0,31,6,26,6,cn,1
ydo0wf7tk43by8q65tmrcr3.com,0,0,30,12,27,6,com,1
ydo0wf7tk43by8q65tmrcr3.cc,0,0,31,6,26,6,cc,1
ydo0wf7tk43by8q65tmrcr3.ws,0,1,31,6,26,6,ws,1
ydo0wf7tk43by8q65tmrcr3.sg,0,0,31,6,26,6,sg,1
ydo0wf7tk43by8q65tmrcr3.in,0,1,31,13,26,6,in,1
ahgju4m6g8sral7nmpa4k6k.ddns.net,0,0,19,26,32,8,net,1
ahgju4m6g8sral7nmpa4k6k.cn,0,0,23,27,26,5,cn,1
ahgju4m6g8sral7nmpa4k6k.com,0,0,22,33,27,5,com,1
ahgju4m6g8sral7nmpa4k6k.cc,0,0,23,27,26,5,cc,1
ahgju4m6g8sral7nmpa4k6k.ws,2,1,23,27,26,5,ws,1
ahgju4m6g8sral7nmpa4k6k.sg,0,0,23,27,26,5,sg,1
ahgju4m6g8sral7nmpa4k6k.in,0,1,23,36,26,5,in,1
