domain,VT_scan,isNXDomain,perNumChars,VtoC,lenDomain,SymToChar,TLD,class
zbtgaqubvmmvvcx.com,2,0,0,20,19,6,com,1
zmfcmghjbpbxwn.com,2,0,0,6,18,6,com,1
xaftdwovbbtvt.com,2,0,0,23,17,6,com,1
lxynmytvhgyiv.com,2,0,0,14,17,6,com,1
fzfqphobttefkhbvkzs.com,2,1,0,16,23,5,com,1
pmyddiicql.com,2,0,0,30,14,8,com,1
pihxsxitdfzpvpgeusf.com,2,0,0,29,23,5,com,1
glurejnjtdbj.com,2,0,0,25,16,7,com,1
oomxzlhazpiz.com,2,0,0,50,16,7,com,1
pqfbnaszjaszcnnemowp.com,1,0,0,28,24,4,com,1
tuiuchbiwxpvwftigs.com,2,0,0,40,22,5,com,1
gowfrfmxojdqvh.com,2,0,0,21,18,6,com,1
oamcycqfv.com,2,0,0,33,13,8,com,1
vbiuzxeg.com,2,0,0,57,12,9,com,1
yrcvxkqumod.com,2,0,0,27,15,7,com,1
zhbvbxixvwryd.com,2,0,0,14,17,6,com,1
odzzlkkl.com,2,0,0,22,12,9,com,1
imbxorfmgtwqpmxnz.com,2,0,0,18,21,5,com,1
lefvcywsguk.com,2,0,0,27,15,7,com,1
glmisoefbos.com,2,0,0,56,15,7,com,1
mcmvkepyzgyycezgkkgx.com,2,0,0,15,24,4,com,1
shkjdvusfplos.com,2,0,0,23,17,6,com,1
wprbcllrqhqtzzppcr.com,2,0,0,5,22,5,com,1
uhoqegszviylqtiga.com,2,0,0,54,21,5,com,1
ktbqomgixqhtsxevonpw.com,2,0,0,28,24,4,com,1
cbufznnmmjg.com,2,0,0,17,15,7,com,1
goyzrabbwcbmocpyysvv.com,2,0,0,21,24,4,com,1
hmllogidbpjzpdujzxuf.com,2,0,0,28,24,4,com,1
vlxhxtmyw.com,2,0,0,9,13,8,com,1
absryzxeuqad.com,1,0,0,50,16,7,com,1
kxaptztmaqjbaquyojb.com,1,0,0,38,23,5,com,1
oopukseti.com,2,0,0,100,13,8,com,1
